image_name,Start/Restar the game,Start/Restar the game_confidence,The joy of the players,The joy of the players_confidence,yellow card,yellow card_confidence,Red Card,Red Card_confidence,Stadium View,Stadium View_confidence,Penalty Image,Penalty Image_confidence,Free Kick,Free Kick_confidence,Generic Moment,Generic Moment_confidence
21129.jpg,0,0.36989808082580566,1,0.5403193831443787,1,0.551591157913208,1,0.506914496421814,0,0.4723265767097473,0,0.4411032199859619,0,0.409132719039917,0,0.38450682163238525
92485.jpg,1,0.5084869861602783,0,0.37046197056770325,0,0.3534630835056305,0,0.45208612084388733,0,0.3815045654773712,0,0.41139155626296997,1,0.522971510887146,0,0.4202313721179962
82696.jpg,1,0.558929443359375,0,0.47843846678733826,0,0.4672555923461914,1,0.5592436194419861,0,0.36704757809638977,0,0.49555742740631104,1,0.530495822429657,0,0.45827752351760864
62004.jpg,1,0.5533250570297241,1,0.5745012164115906,0,0.3610673248767853,1,0.5667750835418701,0,0.3034040331840515,0,0.24619944393634796,1,0.5324564576148987,1,0.5770853757858276
7913.jpg,0,0.4184856712818146,0,0.47275492548942566,1,0.6055967211723328,1,0.6229008436203003,1,0.5198376178741455,1,0.5385865569114685,0,0.46489962935447693,0,0.4068419337272644
25429.jpg,0,0.43982207775115967,1,0.5686379075050354,1,0.601942777633667,0,0.48292461037635803,0,0.47671711444854736,1,0.5146455764770508,1,0.5422084331512451,1,0.5062626004219055
12285.jpg,0,0.4844159781932831,0,0.47425827383995056,0,0.4262852370738983,1,0.5084297060966492,0,0.35869213938713074,1,0.5039846897125244,1,0.5844292044639587,0,0.41962048411369324
86396.jpg,1,0.5111162066459656,1,0.5506963729858398,1,0.5939076542854309,0,0.4553958773612976,0,0.4887741506099701,1,0.5785927176475525,0,0.4581860601902008,0,0.41782498359680176
21897.jpg,0,0.4881095588207245,0,0.45563235878944397,0,0.49699968099594116,0,0.4557431936264038,1,0.5015752911567688,1,0.5362522006034851,0,0.4318189322948456,0,0.3169235289096832
84581.jpg,1,0.5254844427108765,0,0.46287021040916443,0,0.4797229468822479,0,0.4550546109676361,0,0.44786590337753296,1,0.5262898802757263,1,0.6396737098693848,0,0.4435961842536926
17316.jpg,0,0.3898276090621948,1,0.5859113931655884,1,0.5335825681686401,1,0.5723422765731812,1,0.521068274974823,1,0.5597859621047974,1,0.5021818280220032,0,0.35878267884254456
6358.jpg,0,0.45782727003097534,0,0.39335304498672485,0,0.35937145352363586,1,0.5532726645469666,0,0.2956899106502533,0,0.4741915166378021,1,0.561913251876831,0,0.3382490277290344
98143.jpg,1,0.6814467310905457,0,0.4700761139392853,0,0.437644362449646,1,0.6001095175743103,0,0.43379685282707214,0,0.34845417737960815,0,0.4461425542831421,0,0.4702792465686798
97270.jpg,1,0.5371513962745667,0,0.42607468366622925,0,0.4748726487159729,1,0.5521460175514221,0,0.4322536885738373,1,0.5959782004356384,1,0.5953071713447571,0,0.3831275403499603
88350.jpg,1,0.550146758556366,0,0.4288439452648163,0,0.47269317507743835,1,0.5898587703704834,0,0.3225938677787781,0,0.4913144111633301,1,0.6233441829681396,0,0.34735190868377686
53232.jpg,1,0.5304809808731079,1,0.5303125977516174,0,0.39807209372520447,1,0.5094729661941528,1,0.5104058384895325,1,0.555279016494751,0,0.43343615531921387,0,0.3577421307563782
38493.jpg,1,0.5353773236274719,0,0.43535059690475464,1,0.5330196619033813,0,0.49795371294021606,0,0.439607173204422,1,0.5003576278686523,0,0.4476933777332306,0,0.47710907459259033
85112.jpg,0,0.4697003662586212,0,0.3980201482772827,0,0.376553475856781,0,0.34579405188560486,0,0.4632488787174225,0,0.4912090003490448,1,0.5250720381736755,0,0.38760384917259216
26875.jpg,0,0.41099634766578674,1,0.5023451447486877,1,0.5944930911064148,0,0.4770849645137787,1,0.528899073600769,1,0.6332791447639465,1,0.5796802639961243,1,0.5478126406669617
57040.jpg,0,0.48494458198547363,0,0.40024131536483765,0,0.46017131209373474,1,0.6190307140350342,1,0.5524770617485046,1,0.5505254864692688,1,0.5372744798660278,0,0.3841506838798523
97502.jpg,0,0.4613518714904785,1,0.5021206140518188,0,0.49766266345977783,1,0.5586277842521667,0,0.41281917691230774,0,0.4878057837486267,1,0.5907601118087769,0,0.30511024594306946
13602.jpg,0,0.4626764953136444,0,0.44607090950012207,1,0.508744478225708,0,0.43859967589378357,0,0.3204100728034973,1,0.5437842011451721,1,0.5364320278167725,0,0.37107473611831665
45444.jpg,1,0.5379458665847778,0,0.4845410883426666,1,0.5080133676528931,1,0.5879917740821838,0,0.421741783618927,1,0.5443367958068848,1,0.5702751278877258,0,0.35474175214767456
74841.jpg,1,0.5516210794448853,0,0.43614527583122253,1,0.6399564743041992,1,0.5960119962692261,0,0.35938143730163574,1,0.594153642654419,1,0.5150824785232544,0,0.2738784849643707
86369.jpg,0,0.46022748947143555,0,0.45551976561546326,0,0.4977329969406128,1,0.5550559759140015,0,0.4487617313861847,1,0.5611947774887085,1,0.6203018426895142,0,0.3111313581466675
47535.jpg,0,0.4528699517250061,0,0.3707168400287628,0,0.3718245029449463,0,0.4982653558254242,0,0.2811582088470459,0,0.47159916162490845,1,0.5318768620491028,0,0.34691715240478516
17302.jpg,0,0.4741496443748474,1,0.5040009021759033,0,0.47234824299812317,0,0.3557240068912506,1,0.5393198132514954,1,0.6330102682113647,0,0.4676341116428375,0,0.4735293388366699
49518.jpg,0,0.41908788681030273,1,0.5096315145492554,0,0.4862164556980133,1,0.5653783679008484,0,0.4598255157470703,1,0.5001258254051208,0,0.4290273189544678,0,0.43818819522857666
14623.jpg,1,0.5637401938438416,0,0.40057510137557983,0,0.4237048327922821,1,0.5380199551582336,0,0.4007270932197571,0,0.4491463303565979,1,0.563633918762207,0,0.36591869592666626
6364.jpg,1,0.5490598082542419,1,0.5790390968322754,0,0.48128604888916016,1,0.5253917574882507,0,0.4153721332550049,1,0.5289708971977234,1,0.5226491689682007,0,0.39594411849975586
42465.jpg,0,0.4670870006084442,0,0.40935298800468445,1,0.5534745454788208,1,0.5460532903671265,1,0.5712812542915344,1,0.5109515190124512,0,0.43284329771995544,0,0.4135243892669678
96152.jpg,0,0.4957234263420105,0,0.46211597323417664,0,0.47920674085617065,0,0.47939154505729675,0,0.4373662769794464,1,0.5685269832611084,0,0.4581306278705597,0,0.4104369580745697
16034.jpg,0,0.47651466727256775,0,0.43822136521339417,1,0.5457156300544739,0,0.47456681728363037,1,0.5492632985115051,1,0.5943136215209961,1,0.5780587196350098,0,0.40782904624938965
83239.jpg,0,0.391311377286911,0,0.4452361464500427,1,0.548128068447113,1,0.5582296848297119,1,0.6072648763656616,1,0.6409777402877808,0,0.4682721793651581,0,0.4086325764656067
94745.jpg,1,0.6809378266334534,0,0.4491075575351715,0,0.4224558472633362,0,0.48432254791259766,0,0.43917933106422424,0,0.36741214990615845,1,0.5138064026832581,1,0.5713962316513062
2102.jpg,0,0.47722339630126953,0,0.4468160569667816,0,0.4993964433670044,1,0.6503875255584717,0,0.41991347074508667,0,0.446778804063797,1,0.5073460936546326,0,0.4481663405895233
49530.jpg,1,0.5076978206634521,0,0.31363898515701294,0,0.4588110148906708,0,0.48562565445899963,0,0.39538267254829407,1,0.5111951231956482,1,0.595026433467865,0,0.23843064904212952
26691.jpg,0,0.41347184777259827,0,0.41326993703842163,1,0.5066252946853638,0,0.4661329984664917,1,0.5574617385864258,1,0.549063503742218,0,0.43185821175575256,0,0.42713797092437744
36482.jpg,0,0.41794222593307495,0,0.35034725069999695,0,0.3590019643306732,1,0.6118894815444946,0,0.384488046169281,0,0.4159158170223236,1,0.5256244540214539,0,0.3931575417518616
52110.jpg,1,0.5296844244003296,0,0.45540207624435425,1,0.5133378505706787,1,0.5520066618919373,0,0.4016023576259613,0,0.4175512492656708,0,0.49873560667037964,0,0.49078068137168884
6402.jpg,1,0.53520268201828,0,0.4202544689178467,0,0.3123404383659363,1,0.5275529026985168,0,0.3558881878852844,0,0.485811710357666,1,0.5573412179946899,0,0.439721941947937
90251.jpg,1,0.565524160861969,0,0.3881699740886688,1,0.5212432742118835,1,0.6023314595222473,0,0.48780325055122375,1,0.5355132222175598,1,0.5443076491355896,0,0.36536896228790283
9725.jpg,0,0.47408542037010193,1,0.5596616268157959,0,0.4788495898246765,1,0.5519443154335022,1,0.533214271068573,1,0.5660092234611511,1,0.5279293060302734,0,0.4465380311012268
69192.jpg,0,0.4433209300041199,0,0.4463733732700348,0,0.48854154348373413,1,0.5291956663131714,0,0.36644458770751953,1,0.5163097977638245,1,0.5366042256355286,0,0.39851441979408264
19475.jpg,0,0.4397805333137512,0,0.3831063210964203,1,0.5498064160346985,1,0.6039294600486755,0,0.3302689492702484,1,0.605806827545166,1,0.5259261727333069,0,0.34960517287254333
84224.jpg,0,0.4762820303440094,0,0.4831944406032562,1,0.5121669769287109,1,0.6258270144462585,0,0.26515993475914,1,0.5247265696525574,1,0.6031545400619507,0,0.27833279967308044
47509.jpg,0,0.4713297486305237,0,0.3874988555908203,0,0.42784830927848816,1,0.5709356665611267,0,0.2950773239135742,0,0.42109256982803345,1,0.515076220035553,0,0.3659835755825043
16020.jpg,1,0.5377013683319092,0,0.48216015100479126,0,0.4552965760231018,0,0.4790676236152649,1,0.530735969543457,0,0.4956894516944885,1,0.5769862532615662,0,0.4115995168685913
94751.jpg,1,0.6832653880119324,0,0.4310360848903656,0,0.42669981718063354,0,0.48302388191223145,0,0.4364011287689209,0,0.36341139674186707,1,0.5055200457572937,1,0.5730932950973511
46617.jpg,1,0.5136836171150208,0,0.3987285792827606,1,0.6215493679046631,1,0.5487210750579834,0,0.46405893564224243,1,0.5449637770652771,0,0.4702282249927521,0,0.36477476358413696
9043.jpg,0,0.40250274538993835,0,0.3322785198688507,0,0.33122485876083374,0,0.49277690052986145,0,0.26250723004341125,0,0.417405903339386,1,0.540543258190155,0,0.29642245173454285
42471.jpg,0,0.44609183073043823,0,0.4295583665370941,1,0.5219177007675171,1,0.5674743056297302,0,0.392318457365036,1,0.5026368498802185,0,0.4431750476360321,0,0.3852402865886688
73874.jpg,1,0.5403062105178833,1,0.5063706040382385,1,0.5209601521492004,0,0.4489365220069885,0,0.4333043396472931,1,0.506112813949585,1,0.5072912573814392,0,0.4260648190975189
44000.jpg,0,0.39535170793533325,0,0.4246586263179779,0,0.4926230013370514,0,0.48054593801498413,0,0.3954434096813202,1,0.5511161088943481,1,0.5863656401634216,0,0.25962528586387634
17306.jpg,0,0.3926370143890381,0,0.47582969069480896,1,0.5175166726112366,1,0.6346006393432617,0,0.49859893321990967,0,0.4593268930912018,0,0.4389219582080841,1,0.5362383127212524
98153.jpg,1,0.6653316617012024,0,0.47871434688568115,1,0.5072209239006042,0,0.47204622626304626,0,0.3990424871444702,0,0.3357662558555603,1,0.581371545791626,1,0.575794517993927
62799.jpg,0,0.40048903226852417,1,0.5275245308876038,0,0.4576527178287506,1,0.5268700122833252,1,0.5079167485237122,1,0.5254985690116882,0,0.4870043992996216,1,0.5090778470039368
74845.jpg,1,0.5088685750961304,0,0.46006596088409424,1,0.5516666769981384,1,0.5322876572608948,0,0.42249011993408203,0,0.4697418212890625,1,0.606362521648407,0,0.41932380199432373
12518.jpg,0,0.46587640047073364,0,0.452629029750824,1,0.5738720893859863,0,0.4978238046169281,0,0.36597833037376404,1,0.5535125732421875,0,0.47166743874549866,0,0.42947646975517273
28848.jpg,1,0.6000533699989319,0,0.43012264370918274,0,0.40480920672416687,0,0.4729108512401581,0,0.4054483473300934,1,0.5070449113845825,1,0.5634498596191406,0,0.4635421931743622
18753.jpg,0,0.44260773062705994,0,0.46771901845932007,0,0.4901908040046692,1,0.5106513500213623,0,0.38973626494407654,1,0.5279092192649841,1,0.5782402753829956,0,0.441111296415329
47243.jpg,0,0.44373106956481934,0,0.48373717069625854,0,0.4849720299243927,1,0.5855532884597778,0,0.3641985356807709,1,0.5249094367027283,1,0.5327579379081726,0,0.4515715539455414
85116.jpg,0,0.4323759078979492,0,0.4721558690071106,1,0.548382043838501,1,0.5224984288215637,1,0.5635747313499451,1,0.5198054313659668,1,0.53770911693573,0,0.3733416795730591
75597.jpg,0,0.45701324939727783,0,0.44887641072273254,0,0.49094855785369873,0,0.44747787714004517,1,0.5479804277420044,1,0.5865835547447205,0,0.46801525354385376,0,0.39614444971084595
13612.jpg,0,0.47523194551467896,0,0.48555895686149597,0,0.39581239223480225,0,0.4754527509212494,0,0.3658486008644104,0,0.47047072649002075,1,0.5498049855232239,0,0.36206620931625366
97512.jpg,1,0.535784900188446,0,0.4659517705440521,1,0.550862729549408,0,0.49816545844078064,0,0.43928420543670654,0,0.4821208715438843,0,0.4941374659538269,0,0.44890934228897095
54559.jpg,1,0.5197619199752808,0,0.36218366026878357,0,0.3449430465698242,0,0.3944229483604431,0,0.30608314275741577,1,0.5083914399147034,0,0.4842028319835663,0,0.2868139147758484
86379.jpg,0,0.4924180805683136,1,0.5060082077980042,1,0.5459352731704712,1,0.5811675786972046,1,0.5415398478507996,1,0.5468196272850037,1,0.5402615666389465,0,0.2778817415237427
21878.jpg,0,0.45035916566848755,0,0.4009768068790436,1,0.5215743780136108,1,0.5973725914955139,0,0.2934320569038391,0,0.4865016043186188,0,0.4722709059715271,0,0.2820466160774231
5655.jpg,0,0.39268743991851807,0,0.42299413681030273,1,0.5108053088188171,0,0.4138495624065399,0,0.4045398533344269,1,0.5642778873443604,0,0.49555206298828125,0,0.44576773047447205
17312.jpg,0,0.42470794916152954,1,0.5959990620613098,1,0.5514978766441345,1,0.5864697098731995,1,0.5141397714614868,0,0.47164127230644226,1,0.5047496557235718,0,0.4690709710121155
11763.jpg,0,0.31682685017585754,1,0.5104614496231079,1,0.5703173279762268,1,0.6048584580421448,0,0.4341001510620117,1,0.5652122497558594,0,0.48493143916130066,0,0.46278074383735657
86351.jpg,0,0.4284265339374542,1,0.6693664789199829,1,0.6510825157165527,0,0.4154917895793915,1,0.5128990411758423,0,0.47719505429267883,1,0.5162518620491028,0,0.4411451518535614
14633.jpg,1,0.5189915895462036,0,0.3215671479701996,0,0.42189255356788635,1,0.5301307439804077,0,0.384692519903183,0,0.3757152855396271,1,0.6197494864463806,0,0.37303605675697327
82137.jpg,1,0.5665737986564636,0,0.3861132264137268,0,0.4778777062892914,1,0.5195228457450867,0,0.320243775844574,1,0.5025472044944763,1,0.5661436915397644,0,0.3926647901535034
10455.jpg,0,0.48307761549949646,1,0.5258068442344666,0,0.4915946125984192,1,0.5284422039985657,0,0.35584357380867004,0,0.4439390301704407,1,0.6270984411239624,0,0.39128226041793823
49520.jpg,0,0.49536973237991333,0,0.49710598587989807,0,0.48616933822631836,1,0.5603254437446594,0,0.4693361222743988,0,0.47934234142303467,1,0.5460678935050964,0,0.3479347825050354
46613.jpg,1,0.6180693507194519,0,0.30069589614868164,0,0.3401475250720978,1,0.5679940581321716,0,0.335804283618927,0,0.47725099325180054,1,0.5711711049079895,0,0.3713432252407074
21688.jpg,0,0.4990696310997009,0,0.3147859275341034,1,0.5341259837150574,1,0.6193592548370361,1,0.5015362501144409,1,0.6691247820854187,1,0.5494534373283386,0,0.30585676431655884
40262.jpg,0,0.4382379651069641,0,0.38318437337875366,0,0.4385000169277191,1,0.5487134456634521,0,0.33675041794776917,0,0.4607272744178772,1,0.5742815136909485,0,0.41998183727264404
94755.jpg,1,0.6113973259925842,0,0.470357209444046,0,0.4937184453010559,1,0.5767079591751099,0,0.3700435161590576,0,0.4156988263130188,0,0.44928720593452454,1,0.5419213175773621
82651.jpg,1,0.5071992874145508,0,0.4755970239639282,0,0.4561426341533661,1,0.5515048503875732,0,0.47174811363220215,0,0.43937379121780396,1,0.6363359689712524,0,0.41426655650138855
10333.jpg,0,0.3966103196144104,1,0.5213413238525391,1,0.5660471320152283,1,0.5574086904525757,0,0.43967339396476746,1,0.5942524671554565,1,0.5233949422836304,0,0.3751584589481354
99517.jpg,0,0.42106306552886963,0,0.4721190631389618,1,0.5003600120544434,0,0.489202618598938,0,0.36816349625587463,1,0.5615639090538025,1,0.5960448384284973,0,0.31963014602661133
9721.jpg,0,0.4285358488559723,0,0.44007623195648193,1,0.5929906368255615,1,0.6345322728157043,1,0.5699026584625244,1,0.5849955677986145,1,0.5562688708305359,0,0.4280419945716858
54571.jpg,1,0.5045878291130066,0,0.3997873365879059,0,0.33838483691215515,0,0.40377935767173767,0,0.28211748600006104,0,0.4895387589931488,1,0.5062880516052246,0,0.31410911679267883
23935.jpg,0,0.4408842623233795,0,0.4800277650356293,0,0.4976128935813904,0,0.3979056775569916,1,0.5172140598297119,1,0.5316917300224304,1,0.5163042545318604,0,0.4198249578475952
26695.jpg,0,0.31533414125442505,0,0.4503494203090668,1,0.6009539365768433,0,0.4932352602481842,1,0.5850152373313904,1,0.5494983196258545,1,0.5430084466934204,0,0.4971499443054199
71915.jpg,1,0.5354965329170227,0,0.38509559631347656,0,0.4854346513748169,1,0.5473946928977966,0,0.3590990900993347,0,0.48579585552215576,1,0.5493056178092957,0,0.38690459728240967
10327.jpg,0,0.3890801668167114,0,0.38946762681007385,0,0.3808210790157318,1,0.635776698589325,0,0.2655976414680481,0,0.4696357250213623,1,0.5494682192802429,0,0.3178388774394989
2106.jpg,0,0.4240122437477112,0,0.4127870798110962,1,0.5547610521316528,1,0.6234135627746582,0,0.43425455689430237,0,0.49660229682922363,0,0.49929872155189514,0,0.4373536705970764
56414.jpg,1,0.5067349076271057,0,0.44674330949783325,0,0.39555907249450684,1,0.5383515357971191,0,0.3756597638130188,0,0.47321832180023193,1,0.5153905749320984,0,0.40131527185440063
5669.jpg,0,0.3927374482154846,0,0.4084412157535553,0,0.3424195647239685,0,0.46376848220825195,0,0.40395602583885193,1,0.5607516765594482,1,0.6184433698654175,0,0.37065762281417847
50065.jpg,0,0.44760918617248535,0,0.45635518431663513,1,0.6876070499420166,1,0.5318269729614258,0,0.28905901312828064,1,0.5189053416252136,1,0.5344076156616211,0,0.4887157380580902
94741.jpg,1,0.6239628791809082,1,0.5147600173950195,0,0.4093594551086426,1,0.578924298286438,0,0.40205326676368713,0,0.3719939589500427,0,0.42062699794769287,0,0.4340742826461792
85894.jpg,0,0.46226978302001953,1,0.5806413292884827,1,0.6013031601905823,1,0.6273667812347412,1,0.5047220587730408,1,0.5372259616851807,0,0.47716018557548523,0,0.30057355761528015
97248.jpg,1,0.5738574266433716,1,0.5354268550872803,0,0.4314406216144562,1,0.6007204651832581,0,0.43307092785835266,1,0.5691303014755249,1,0.621271014213562,1,0.5040170550346375
15539.jpg,1,0.5075483918190002,0,0.4029407799243927,0,0.4989277422428131,0,0.48706942796707153,0,0.37816324830055237,1,0.5219587087631226,0,0.4663681089878082,0,0.3633153736591339
96156.jpg,0,0.4936620593070984,0,0.4615606963634491,0,0.4324832558631897,1,0.5333454608917236,0,0.46740826964378357,0,0.465884804725647,1,0.5609946846961975,0,0.4486877918243408
72549.jpg,0,0.47441232204437256,0,0.390034019947052,0,0.4469110071659088,0,0.42962831258773804,1,0.5124486684799194,1,0.5093430876731873,1,0.5850992798805237,0,0.36171483993530273
98190.jpg,1,0.5398815274238586,1,0.5366182327270508,0,0.3127363622188568,0,0.4434795081615448,0,0.48002150654792786,0,0.3458673357963562,1,0.5315570831298828,1,0.5314913392066956
88383.jpg,1,0.6093607544898987,0,0.41229310631752014,1,0.5122362971305847,1,0.5588837265968323,0,0.345621258020401,1,0.5234181880950928,1,0.5017538666725159,0,0.4093659222126007
62982.jpg,1,0.5468178391456604,0,0.32928267121315,0,0.4418852925300598,1,0.5321973562240601,0,0.35951003432273865,1,0.5435010194778442,1,0.5652640461921692,0,0.409818559885025
46834.jpg,0,0.4277592599391937,0,0.35818004608154297,0,0.4353403151035309,1,0.5108016729354858,0,0.31145408749580383,0,0.44118019938468933,1,0.5060598254203796,0,0.3067166209220886
31464.jpg,0,0.4333235025405884,0,0.43453851342201233,1,0.5882113575935364,1,0.533093273639679,1,0.506253719329834,0,0.4624030888080597,1,0.5974004864692688,0,0.38830116391181946
28135.jpg,0,0.44783884286880493,0,0.4583940804004669,0,0.3021512031555176,1,0.567331850528717,0,0.37966060638427734,0,0.38826289772987366,1,0.6064563989639282,0,0.36395639181137085
55848.jpg,0,0.47174376249313354,1,0.5534167289733887,0,0.42363056540489197,1,0.5896890163421631,0,0.37115857005119324,1,0.5370422005653381,0,0.49972692131996155,0,0.3916075527667999
23706.jpg,1,0.5087202787399292,0,0.40217506885528564,0,0.47486576437950134,1,0.6004988551139832,0,0.49629127979278564,1,0.6474499702453613,1,0.5072592496871948,1,0.5698611736297607
45483.jpg,0,0.3115326166152954,0,0.4901638329029083,1,0.5692781209945679,0,0.48014727234840393,0,0.4112911522388458,0,0.48989424109458923,0,0.3947661221027374,0,0.36964622139930725
62028.jpg,1,0.614158034324646,0,0.4096235930919647,0,0.37877899408340454,0,0.39860913157463074,0,0.49718278646469116,1,0.5060001015663147,1,0.5054604411125183,1,0.5388017296791077
37767.jpg,0,0.4580000042915344,0,0.36860617995262146,0,0.3564371168613434,1,0.5219771265983582,0,0.2920193374156952,1,0.508804440498352,0,0.4927515387535095,0,0.39606156945228577
61521.jpg,0,0.491911381483078,0,0.4002547562122345,1,0.54598069190979,1,0.6231761574745178,0,0.4290819466114044,1,0.5797374844551086,0,0.4818679690361023,0,0.34491634368896484
39992.jpg,0,0.41775956749916077,0,0.36820390820503235,0,0.47517895698547363,0,0.4654960334300995,0,0.4336622357368469,0,0.4637809991836548,1,0.5696585774421692,0,0.39457523822784424
31316.jpg,0,0.4903601109981537,0,0.4697059988975525,0,0.4640687108039856,0,0.47736743092536926,0,0.4183260500431061,0,0.4972783327102661,1,0.5513145327568054,0,0.45618996024131775
36479.jpg,0,0.43026497960090637,0,0.42696666717529297,0,0.4091022312641144,1,0.5978057980537415,0,0.30296027660369873,0,0.4445904791355133,1,0.5068073868751526,0,0.40841564536094666
82862.jpg,1,0.5036806464195251,0,0.49469882249832153,0,0.4264615476131439,1,0.5525156855583191,1,0.5181825160980225,1,0.5214822888374329,1,0.5539382696151733,0,0.4883871376514435
43958.jpg,1,0.5176935791969299,0,0.4901558756828308,1,0.5179413557052612,1,0.5938860774040222,0,0.34022876620292664,1,0.5104940533638,0,0.45934852957725525,0,0.43307337164878845
32179.jpg,0,0.4895108938217163,1,0.584320068359375,0,0.40222856402397156,1,0.6076576709747314,0,0.4388768672943115,0,0.411750465631485,0,0.36562278866767883,0,0.42669567465782166
98184.jpg,1,0.6958656907081604,0,0.47592902183532715,0,0.42426934838294983,1,0.591710090637207,0,0.4160376489162445,0,0.33348312973976135,0,0.44272667169570923,0,0.4549514651298523
84585.jpg,1,0.5591862797737122,0,0.44919371604919434,1,0.5342355370521545,1,0.5687828063964844,0,0.446554034948349,1,0.5464436411857605,1,0.6798165440559387,0,0.40271371603012085
21893.jpg,1,0.5410370230674744,0,0.46353450417518616,0,0.4902711510658264,1,0.5513546466827393,0,0.46090787649154663,0,0.4655736982822418,1,0.5216467976570129,0,0.39260342717170715
20555.jpg,0,0.43429750204086304,0,0.4605337381362915,1,0.5260646939277649,1,0.6154218316078186,0,0.3665580749511719,1,0.6006961464881897,1,0.5710121989250183,0,0.3242063820362091
32151.jpg,1,0.5383912324905396,0,0.4317803680896759,0,0.46195095777511597,1,0.5911573767662048,0,0.23024752736091614,1,0.5730894207954407,0,0.4040684700012207,0,0.1998746544122696
55874.jpg,0,0.43955913186073303,0,0.3231501877307892,0,0.41380661725997925,0,0.4952889680862427,0,0.4098398983478546,0,0.41918912529945374,1,0.5777441263198853,0,0.39641520380973816
61509.jpg,0,0.4848964214324951,0,0.371304452419281,0,0.40622833371162415,0,0.4973350465297699,0,0.3873721659183502,1,0.5481866002082825,1,0.5982522368431091,0,0.42257001996040344
37997.jpg,0,0.3640991151332855,0,0.48536524176597595,1,0.5236306190490723,0,0.45826056599617004,1,0.6797985434532166,1,0.5376165509223938,1,0.5501081943511963,0,0.4833943545818329
36451.jpg,0,0.42751914262771606,0,0.41930091381073,0,0.37932470440864563,1,0.5594096779823303,0,0.3252445161342621,0,0.4156254231929779,1,0.5426881909370422,0,0.3972216546535492
92495.jpg,0,0.47180426120758057,0,0.39129993319511414,0,0.3216596841812134,0,0.481087327003479,0,0.3893534541130066,0,0.43538543581962585,1,0.5748932957649231,0,0.365827351808548
21139.jpg,0,0.4814491868019104,0,0.46014404296875,0,0.3958960473537445,0,0.49871885776519775,0,0.29596832394599915,0,0.4964475929737091,1,0.5981816053390503,0,0.3342680037021637
98806.jpg,1,0.5224557518959045,0,0.3967820405960083,1,0.5136929154396057,1,0.583469808101654,0,0.33035969734191895,0,0.48499852418899536,1,0.5870606899261475,0,0.31545934081077576
86386.jpg,0,0.4631618559360504,0,0.4611448645591736,1,0.5240292549133301,1,0.5291736721992493,1,0.5983681678771973,1,0.5114251375198364,1,0.5346431732177734,0,0.4585633873939514
25439.jpg,1,0.5099487900733948,1,0.5653907656669617,1,0.5186265707015991,0,0.4631144106388092,0,0.455661416053772,0,0.4853270947933197,0,0.4913307726383209,0,0.46259310841560364
30752.jpg,1,0.538307249546051,0,0.47921648621559143,1,0.5730106234550476,1,0.5925747752189636,0,0.3631407618522644,0,0.4505922794342041,1,0.5405572652816772,0,0.44249436259269714
21887.jpg,0,0.43434998393058777,0,0.41335389018058777,1,0.5251827836036682,1,0.5692061185836792,0,0.41956159472465515,1,0.5469683408737183,1,0.537855863571167,0,0.392453670501709
11944.jpg,0,0.44778919219970703,1,0.5094093084335327,1,0.5357279777526855,0,0.46858280897140503,0,0.4094882607460022,1,0.5456269383430481,1,0.5643129348754883,0,0.3910866379737854
70821.jpg,1,0.5623230934143066,0,0.3432742655277252,0,0.4334257245063782,0,0.44042515754699707,0,0.35186639428138733,0,0.4745582044124603,1,0.5544919371604919,0,0.46751996874809265
19897.jpg,0,0.4801294803619385,1,0.5512182116508484,1,0.5293219685554504,0,0.4939490854740143,1,0.5552765130996704,1,0.5305353999137878,0,0.49293458461761475,1,0.5177655220031738
85300.jpg,0,0.4101167321205139,0,0.33765095472335815,0,0.36668023467063904,0,0.4504700303077698,0,0.4078448414802551,0,0.4685809910297394,1,0.5195727348327637,0,0.35143905878067017
38681.jpg,1,0.5249065160751343,0,0.4376075565814972,0,0.4802893400192261,1,0.5691649913787842,0,0.4177447557449341,1,0.6157313585281372,1,0.534110963344574,0,0.44251126050949097
17662.jpg,1,0.5482967495918274,0,0.39470669627189636,1,0.5575336813926697,0,0.4039490818977356,0,0.43075042963027954,0,0.47017329931259155,1,0.5518304705619812,0,0.45000508427619934
65592.jpg,0,0.4585411548614502,1,0.6057819128036499,0,0.46998268365859985,0,0.47274842858314514,1,0.5553076863288879,0,0.4661701023578644,0,0.49699631333351135,1,0.529610812664032
75781.jpg,1,0.5584819912910461,1,0.5649041533470154,0,0.3770277798175812,1,0.5354084968566895,0,0.36917340755462646,1,0.5092613101005554,1,0.5525743365287781,0,0.46098223328590393
63685.jpg,0,0.3735775649547577,0,0.4769808053970337,0,0.46977949142456055,1,0.523536205291748,0,0.4430781900882721,1,0.5420590043067932,0,0.4641849398612976,0,0.4025551378726959
93204.jpg,0,0.4502306878566742,0,0.42558521032333374,0,0.28365522623062134,1,0.5887219309806824,0,0.35574546456336975,0,0.38666772842407227,1,0.6077321171760559,0,0.4169270396232605
79805.jpg,0,0.4117682874202728,0,0.4944358170032501,0,0.43958190083503723,1,0.6477600336074829,0,0.4800768196582794,0,0.39505916833877563,0,0.4448695480823517,0,0.3818456530570984
66931.jpg,0,0.458114892244339,0,0.48968297243118286,1,0.5990755558013916,0,0.49088844656944275,0,0.42511284351348877,1,0.5165680646896362,0,0.4851022958755493,0,0.40034225583076477
